longitude,latitude,number,street,city,zip,hashCode
-93.2868739,44.9067521,'524','53rd Street West','Minneapolis','55419','3337f263201d4a12'
-93.318305,45.0997567,'2820','79th Avenue North','Brooklyn Park','55444','a0db3936ea4e663a'
-93.3961044,45.0087148,'2801','Flag Avenue North','New Hope','55427','c5632bc362e2ecfa'
-93.4797699,45.0002399,'1845','Terraceview Lane North','Plymouth','55447','6a66e8613b9b3993'
-93.3340633,45.0188346,'3501','June Avenue North','Crystal','55422','707e74c207704f44'
-93.5230091,44.9356346,'19105','Azure Road','Deephaven','55391','b4dff2dcdea588b2'
-93.4989472,45.084412,'17203','72nd Avenue North','Maple Grove','55311','670c770e5d0531eb'
-93.4131674,45.1601936,'10508','Fernwood Lane North','Champlin','55316','a133f6b9c1845940'
-93.2105043,44.9041659,'5440','44th Avenue South','Minneapolis','55417','b114604d85f59166'
-93.5074938,45.0004325,'17905','20th Avenue North','Plymouth','55447','53e40aa2ce8d0e09'
-93.5044448,45.0798103,'17700','68th Place North','Maple Grove','55311','940e8a47904b8686'
-93.4671946,44.977453,'110','Carlson Parkway','Minnetonka','55305','bbb22dfad9dd2edb'
-93.2330302,44.9319523,'3909','27th Avenue South','Minneapolis','55406','c29b6e65a5f7c0f8'
-93.3303931,45.1101265,'3800','85th Avenue North','Brooklyn Park','55443','1f96f227abab98af'
-93.4088941,45.0558786,'10135','56th Avenue North','Plymouth','55442','fc3daea54b8658c3'
-93.2960724,44.9933513,'1407','Fremont Avenue North','Minneapolis','55411','29d4270e5b083404'
-93.3797524,45.1022207,'7701','82nd Avenue North','Brooklyn Park','55445','f15ce7c6070866f8'
-93.3231636,45.1442509,'10545','Mississippi Circle North','Brooklyn Park','55443','285110f47354032a'
-93.3979957,45.1864406,'26','Sunset Drive East','Champlin','55316','88fe43e04e9e32b2'
-93.2514097,44.9883356,'504','2nd Avenue Southeast','Minneapolis','55414','be19ef7e12ebfe05'
-93.436704,44.9744135,'12200','Marion Lane West','Minnetonka','55305','0af2f06ebb4cecd9'
-93.3044104,44.8122742,'10561','Morgan Avenue South','Bloomington','55431','766e63b912859912'
-93.4572493,45.09073,'7496','Berkshire Way North','Maple Grove','55311','cb555b8f3be215b5'
-93.2546153,44.9965411,'651','Jefferson Street Northeast','Minneapolis','55413','1cbf83d4b59537c1'
-93.2143834,44.9405493,'3428','41st Avenue South','Minneapolis','55406','c69b0353f51fbd72'
-93.302708,45.1280236,'9541','Irving Avenue North','Brooklyn Park','55444','b9781a5108ccf305'
-93.3091514,44.9912141,'2215','Plymouth Avenue North','Minneapolis','55411','6098ab4f202a4017'
-93.4435224,45.0241689,'3712','Rosewood Lane North','Plymouth','55441','8d466a31c594a118'
-93.3278323,44.8138489,'3718','Baillif Place','Bloomington','55431','6a619113d2f1f882'
-93.341138,45.1428553,'10341','Noble Avenue North','Brooklyn Park','55443','c6ee61419cf3549d'
-93.3480071,44.956939,'2512','Highway 100  South','Saint Louis Park','55416','0c69591492acd376'
-93.3184184,44.8858735,'6435','Xerxes Avenue South','Richfield','55423','5fa6286872fb2cf0'
-93.4143614,45.144375,'10452','Boundary Creek Terrace North','Maple Grove','55369','de4ea6318f4de809'
-93.6125658,44.9377367,'2227','Shadywood Road','Orono','55391','6f6aeaddbeefa76b'
-93.4180075,45.0504139,'5282','Ximines Lane North','Plymouth','55442','e238686eda357199'
-93.4757317,45.0685586,'15416','Elm Road North','Maple Grove','55311','5439ab53a32517c7'
-93.2899442,45.0031411,'2315','Aldrich Avenue North','Minneapolis','55411','06b7f54ad4e6de8d'
-93.4356892,44.974231,'12100','Marion Lane West','Minnetonka','55305','c7a00ee922b5ce20'
-93.3500614,44.9524748,'2808','Vernon Avenue South','Saint Louis Park','55416','d59127898f501b50'
-93.3413469,44.9342468,'4730','Park Commons Drive','Saint Louis Park','55416','a8c52431b102ca00'
-93.3997823,44.9140151,'4972','Lincoln Drive','Edina','55436','b9f20e9a56cf587d'
-93.2976704,44.9829044,'506','Humboldt Avenue North','Minneapolis','55405','1f91ef0e63a243c5'
-93.4912097,45.0472021,'16616','50th Court North','Plymouth','55446','02c6ed28af2483c8'
-93.4772348,45.0126321,'15505','Medina Road','Plymouth','55447','866ada00956f52f7'
-93.4185705,44.9886653,'10717','10th Avenue North','Plymouth','55441','b404f7946905a1ab'
-93.3420917,44.8898912,'6212','Saint Johns Avenue','Edina','55424','38a06e0bb8c7bfd4'
-93.3686397,44.9507597,'2916','Jersey Avenue South','Saint Louis Park','55426','33740b7d6653a1fb'
-93.2425454,44.9873737,'707','7th Street Southeast','Minneapolis','55414','700d95a102b2bf4c'
-93.3237583,45.0748042,'3300','66th Avenue North','Brooklyn Center','55429','ca8a3dccf8767379'
-93.4055454,45.123128,'631','2nd Avenue Northwest','Osseo','55369','fe3417bdf83bee33'
-93.2207202,44.9175538,'4708','36th Avenue South','Minneapolis','55406','448ba251ac0dff00'
-93.4561397,44.9495046,'13920','Mcginty Road East','Minnetonka','55305','43730053c4b336f7'
-93.3028367,44.9935486,'1414','Logan Avenue North','Minneapolis','55411','1b5323fe9402e41b'
-93.4927653,44.8639428,'7765','Carnelian Lane','Eden Prairie','55346','c464d79235b8a322'
-93.3231953,44.8650019,'7601','Edinborough Way','Edina','55435','2050b5256cf6562f'
-93.5003587,45.0791384,'17424','68th Avenue North','Maple Grove','55311','4d19a1fbd84b495d'
-93.2703836,44.983537,'116','Washington Avenue North','Minneapolis','55401','a73c93635306effe'
-93.5843772,44.9050395,'185','Brentwood Avenue','Tonka Bay','55331','36bd951b13596e43'
-93.2894699,44.882615,'6615','Lake Shore Drive','Richfield','55423','a1e9c87f401c3e05'
-93.3154123,44.9155714,'4812','Upton Avenue South','Minneapolis','55410','a31d8f41025ee257'
-93.3504928,44.956428,'2605','Webster Avenue South','Saint Louis Park','55416','56b734e3a1b2dce7'
-93.3012027,44.9800795,'312','Gramercy Avenue North','Minneapolis','55405','79ed1e86d0898d8f'
-93.3326105,45.047635,'3918','51st Avenue North','Brooklyn Center','55429','b9c10988d05f4515'
-93.5816522,45.2002343,'13535','Aspen Drive','Rogers','55374','0c3908969552d07e'
-93.3299527,44.9427921,'3313','Glenhurst Avenue South','Saint Louis Park','55416','9c8276e99b6b6379'
-93.4055716,44.8188779,'10193','Arrowwood Drive','Eden Prairie','55347','79d0881d4cdba9f1'
-93.5391775,45.2032351,'13707','Widgeon Lane','Rogers','55374','2e1a64679e23fffa'
-93.4857127,44.9873093,'16215','9th Avenue North','Plymouth','55447','a1c1ae56eed25328'
-93.2847884,44.9184564,'4634','Grand Avenue South','Minneapolis','55419','63f282edc771c0e7'
-93.4703146,44.8813318,'15131','Lesley Lane','Eden Prairie','55346','6cadabbc5a7bcc6e'
-93.3794798,44.9906116,'1025','Sumter Avenue North','Golden Valley','55427','b4f4102886e79555'
-93.5127516,44.9224421,'4433','Sparrow Road','Minnetonka','55345','8785f48ad7a76372'
-93.4125076,44.9246546,'7','10th Avenue North','Hopkins','55343','355557f131297064'
-93.2873345,44.8331364,'9401','Lyndale Avenue South','Bloomington','55420','18bbc1fe33b376df'
-93.3178378,45.0489346,'5144','Washburn Avenue North','Minneapolis','55430','5fc8fa0d7b836d0a'
-93.2418027,45.018862,'1205','28th Avenue Northeast','Minneapolis','55418','d852fbe4e7f64c15'
-93.4436894,44.9049103,'5438','Rowland Park Road','Minnetonka','55343','263146f0dd98b6fa'
-93.4062662,45.0546954,'5505','Nathan Lane North','Plymouth','55442','0283739a7516fb85'
-93.3257289,45.0500037,'3417','53rd Avenue North','Brooklyn Center','55429','00c5fe44f2cb9ddb'
-93.2546609,44.9444409,'3207','14th Avenue South','Minneapolis','55407','102e5f1d6181b4af'
-93.3808355,45.0930109,'8089','Brooklyn Boulevard','Brooklyn Park','55445','23a036e4a2a11939'
-93.2546158,44.8382424,'9112','15th Avenue South','Bloomington','55425','daff67954ea4647c'
-93.4733172,45.1249379,'15206','93rd Place North','Maple Grove','55369','1ca7e48829c152a7'
-93.3623447,44.8788301,'24','Address Unassigned','Edina','55439','392d49d942553420'
-93.3053223,45.0086456,'2726','Newton Avenue North','Minneapolis','55411','3e6d5d79513db38d'
-93.2916554,44.9386901,'3525','Colfax Avenue South','Minneapolis','55408','95e129624e692aa0'
-93.3206168,45.0198243,'3536','Zenith Avenue North','Robbinsdale','55422','decd5eca619e595b'
-93.3424502,44.8032746,'4849','Oxborough Lane','Bloomington','55437','cb0d867ac58cc6dd'
-93.3548874,44.8944116,'6012','Birchcrest Drive','Edina','55436','13bf746e3309b6d9'
-93.4730694,44.927963,'4126','Highland Road','Minnetonka','55345','5ae1018bbc2ced38'
-93.3579806,44.9538697,'2737','Brunswick Avenue South','Saint Louis Park','55416','8ebbc3cd660fd5c7'
-93.4521996,45.0594305,'5785','Yucca Lane North','Plymouth','55446','f897b6202869cb2d'
-93.6452687,44.9367565,'4801','Shoreline Drive','Mound','55364','ced048ea7f2d2195'
-93.4662878,44.9988368,'1850','Ithaca Lane North','Plymouth','55447','9289e6f2ec301e73'
-93.3258314,44.9207121,'4516','Chowen Avenue South','Minneapolis','55410','67a30bd158f2d5d0'
-93.3929371,44.810833,'10616','Aquila Avenue South','Bloomington','55438','38a68d4f2e7fbe04'
-93.2595729,44.9890558,'150','2nd Street Northeast','Minneapolis','55413','dc79101e96397423'
-93.5387075,44.967696,'550','Hillside Drive West','Wayzata','55391','a95e8747b5c71105'
-93.4340187,44.9222224,'12108','Brenlyn Lane','Minnetonka','55343','1e148a1e4c3b82b1'
-93.2930501,45.0383598,'4559','Colfax Avenue North','Minneapolis','55412','2d09ee0a4c77b278'
-93.4396532,44.9398377,'3531','Shady Oak Road','Minnetonka','55305','c35ed94d57b1689e'
-93.6265398,44.9590565,'1000','Loma Linda Avenue','Orono','55364','b573f78e3348d3a1'
-93.328983,45.0156454,'3321','France Avenue North','Robbinsdale','55422','282d481e734716c3'
-93.2900487,45.0719443,'6407','Camden Avenue North','Brooklyn Center','55430','4ac4363df9ec88ba'
-93.3307843,45.1252879,'3817','94th Avenue North','Brooklyn Park','55443','33feedd81971a720'
-93.3311598,45.0802943,'3900','69th Avenue North','Brooklyn Center','55429','29cc33a76d33b459'
-93.4522917,45.0615792,'5940','Yucca Lane North','Plymouth','55446','7cb386f06397fcfa'
-93.3420489,44.934098,'4730','Park Commons Drive','Saint Louis Park','55416','98ec06fe75d700e6'
-93.503224,44.8698783,'7358','Williams Lane','Eden Prairie','55346','edafe7a95df39f6f'
-93.2579493,44.9459541,'3116','12th Avenue South','Minneapolis','55407','c22c12c483b42097'
-93.2942126,45.0579391,'5641','Dupont Avenue North','Brooklyn Center','55430','48fa7550a9183f8f'
-93.5660783,44.9032844,'400','2nd Street','Excelsior','55331','18b2f5c801c65f96'
-93.6531327,44.9350697,'2374','Chateau Lane','Mound','55364','c35a4d8d6a7892eb'
-93.5052154,44.9809978,'17725','2nd Avenue North','Plymouth','55447','885f6cea5e082931'
-93.3665989,44.8863658,'6304','Doron Lane','Edina','55439','112284eb2f712d67'
-93.7544901,44.8967534,'9058','Woodland Drive','Minnetrista','55375','d7ad2ab410709f2b'
-93.4108119,45.0571313,'10305','57th Avenue North','Plymouth','55442','4be0c9f4aac4839d'
-93.4963483,45.122518,'9201','Garland Lane North','Maple Grove','55311','f84bbd88c3a4d18b'
-93.5173942,45.0231118,'3760','Yellowstone Lane North','Plymouth','55446','166e82dd33ac0533'
-93.26628,44.9802551,'121','Washington Avenue South','Minneapolis','55401','ea1130df8aa1db78'
-93.3654981,44.9151518,'27','Cooper Circle','Edina','55436','051c23ad0a01c644'
-93.3573043,45.0777042,'6008','67th Way North','Brooklyn Park','55429','cbf358d666cbbcb2'
-93.4643811,45.059102,'5855','Cheshire Parkway North','Plymouth','55446','aafb66eb77ff4565'
-93.3211227,44.8859345,'6450','York Avenue South','Edina','55435','f2c6528df3197a99'
-93.2931472,45.0514804,'5307','Colfax Avenue North','Brooklyn Center','55430','cec9f2d146feaafd'
-93.6857487,45.0135782,'1940','County Road 90','Independence','55359','c0c1fcceed15cc2a'
-93.3184338,44.9290875,'4041','Xerxes Avenue South','Minneapolis','55410','cc2be95b02502503'
-93.2899294,44.9017135,'5552','Aldrich Avenue South','Minneapolis','55419','5ab9050e5fc6b541'
-93.3398425,44.9349367,'3707','Grand Way','Saint Louis Park','55416','166b8db7c377f02a'
-93.2666304,44.8386117,'9107','Oakland Avenue South','Bloomington','55420','1d029bceac7f2df8'
-93.2426261,44.9816613,'928','University Avenue Southeast','Minneapolis','55414','f167317d5d59e6a0'
-93.2209382,44.9116812,'5015','35th Avenue South','Minneapolis','55417','aff5758ea1f2085d'
-93.3141141,44.88982,'6220','Thomas Avenue South','Richfield','55423','9f94b40c6f750785'
-93.3133842,45.0929517,'2509','Brookdale Lane North','Brooklyn Park','55444','23f4de7b3fa67700'
-93.2079963,44.9395719,'3500','46th Avenue South','Minneapolis','55406','decb25a5d83a28c4'
-93.2149165,44.9493889,'2921','40th Avenue South','Minneapolis','55406','165c9de9a5dbbc3c'
-93.3815304,44.8858807,'6405','Nordic Circle','Edina','55439','9c3888ace844c982'
-93.6349294,44.9548732,'1300','Vine Place','Orono','55364','a332135b6ac1f071'
-93.3359488,44.9429842,'4401','Park Glen Road','Saint Louis Park','55416','5731976ae4a7d111'
-93.4900607,45.0965052,'16565','77th Circle North','Maple Grove','55311','0e3927962f93ed1d'
-93.5124557,45.1667594,'11700','Troy Lane North','Dayton','55369','a145d3de460dd99f'
-93.4052938,45.1181699,'120','Regan Lane','Osseo','55369','472d52717466fc50'
-93.4805789,45.0548372,'5535','Upland Lane North','Plymouth','55446','1a2485c36a5ec4ae'
-93.317572,44.9516706,'2806','Dean Parkway','Minneapolis','55416','4c5d7bc269bada19'
-93.2161359,45.0247881,'3108','Townview Avenue','Saint Anthony','55418','b5866ffa86ff42d0'
-93.3756411,45.0506971,'5330','Quebec Avenue North','New Hope','55428','225674a16b876c0d'
-93.3930508,44.9554785,'8914','Cedar Lake Road','Saint Louis Park','55426','108bd8db92c04001'
-93.4662988,44.9941472,'40','Address Unassigned','Plymouth','55447','67b4c48fdfcc4cd8'
-93.3108428,44.8913462,'6133','Russell Avenue South','Minneapolis','55410','850b0336b8d793f6'
-93.4754076,45.0409611,'4705','Quantico Lane North','Plymouth','55446','43b39c28e3b27c42'
-93.2456599,45.032119,'3531','Tyler Street Northeast','Minneapolis','55418','f7b9a7d69a6ea780'
-93.490841,45.0051145,'2425','Comstock Lane North','Plymouth','55447','de758c3d2e8b3e5e'
-93.5161533,45.13432,'9858','Vagabond Lane North','Maple Grove','55311','e77c1d81190da96f'
-93.3741059,44.8471951,'7103','86th Street West','Bloomington','55438','25b31fc1e80e7b93'
-93.3237781,45.1258844,'9330','Balsamfir Avenue North','Brooklyn Park','55443','83ca3f4005dcdc7e'
-93.5376331,44.8954231,'5980','Ridge Road','Shorewood','55331','6f8198496fcbcc55'
-93.3145758,45.1075169,'8325','Sheridan Avenue North','Brooklyn Park','55444','38aa4b4695ebd09a'
-93.4583443,45.048263,'14012','51st Avenue North','Plymouth','55446','2bd18903d3e58658'
-93.288958,44.8836895,'6500','Woodlake Drive','Richfield','55423','74bc1f8f58565ac8'
-93.5744877,44.8966739,'240','Academy Avenue','Excelsior','55331','1025d1166285fc51'
-93.4203573,44.9203091,'11055','Excelsior Boulevard','Hopkins','55343','e9e0c113dda36c56'
-93.3726376,44.9661476,'1648','Maryland Avenue South','Saint Louis Park','55426','0e41a1dc37c75f5c'
-93.4742382,44.8381236,'15506','Banyan Lane','Eden Prairie','55347','5294aedc0a980540'
-93.330752,44.8216501,'10048','Goodrich Road','Bloomington','55437','a607e0eab5405f78'
-93.2816186,45.0151639,'3306','Washington Avenue North','Minneapolis','55412','980ce068618425d9'
-93.2562974,44.8929482,'6037','13th Avenue South','Minneapolis','55417','e5fef4b7ebf31faa'
-93.3581013,45.1213209,'6009','92nd Avenue North','Brooklyn Park','55443','961de29c0071eb1b'
-93.3161301,44.829451,'9648','Washburn Avenue South','Bloomington','55431','e35c7c54ef5f5029'
-93.3153373,44.9236739,'2800','44th Street West','Minneapolis','55410','a2d6a3183a06083d'
-93.406739,44.9759669,'462','Ford Road','Saint Louis Park','55426','6d47905f2ff69bc1'
-93.4501949,45.2009474,'13621','Vinewood Lane North','Dayton','55327','cd6a9e270b5dd40e'
-93.4156331,44.9100771,'1144','Wagon Wheel Road','Hopkins','55343','44b2323873a2cc9e'
-93.4517866,45.0788247,'13586','68th Place North','Maple Grove','55311','484fbcfeb315f139'
-93.2513001,44.8842041,'6541','16th Avenue South','Richfield','55423','ba1ed016b6b317e3'
-93.4781153,45.0045129,'15655','24th Avenue North','Plymouth','55447','6a1d0e7e20ddc7a1'
-93.4128274,45.1322142,'10340','97th Place North','Maple Grove','55369','beb94e04f9fea439'
-93.3364332,44.9476283,'3016','Lynn Avenue South','Saint Louis Park','55416','e7da33bf78524a4b'
-93.4480562,44.8893421,'6329','Saint Johns Drive','Eden Prairie','55346','3b460a411bc772e8'
-93.4695376,44.9022988,'14909','Excelsior Boulevard','Minnetonka','55345','877fd03a1d4228b2'
-93.2853718,45.0013438,'411','22nd Avenue North','Minneapolis','55411','6ca337354d207863'
-93.3303582,45.0594379,'3816','France Place','Brooklyn Center','55429','36b359afc0a21b9b'
-93.4706168,44.8552028,'15208','Scenic Heights Road','Eden Prairie','55344','5ae35e770ded0211'
-93.4003117,44.822545,'9956','Balmoral Lane','Eden Prairie','55347','ccd83199d047b1cb'
-93.2386137,44.9633713,'2300','Franklin Avenue East','Minneapolis','55406','61a393449182f1d6'
-93.4865342,45.043757,'16155','49th Place North','Plymouth','55446','0746cbb98ea595f4'
-93.7474383,45.0484109,'3895','Lake Haughey Road','Independence','55359','fd5e10edbb58a350'
-93.4173037,44.9147853,'610','13th Avenue South','Hopkins','55343','3f98249d10047ced'
-93.3397469,45.019507,'3524','Orchard Avenue North','Crystal','55422','41fde6815e6406e3'
-93.3862987,44.9201486,'300','Blake Road South','Edina','55343','8067af4402eaf65b'
-93.3171076,45.0335611,'4300','Washburn Avenue North','Minneapolis','55412','2d1e6c74b4e737e2'
-93.4299363,45.0458887,'5030','Goldenrod Lane North','Plymouth','55442','30cfe338800f4266'
-93.2489756,44.9381093,'3540','18th Avenue South','Minneapolis','55407','1f40e7936195db42'
-93.4883577,44.9194535,'4630','Oxford Place','Minnetonka','55345','6282f2e88a401036'
-93.2954868,44.9383418,'3537','Fremont Avenue South','Minneapolis','55408','deec7b93349f69b4'
-93.397578,44.8937451,'6105','Lincoln Drive','Edina','55436','57f5b49810a80103'
-93.3615606,44.9527142,'2813','Edgewood Avenue South','Saint Louis Park','55426','34734a794f8fc699'
-93.3479483,45.0489896,'5319','Angeline Avenue North','Crystal','55429','7b1734738d3a7f47'
-93.5153536,44.8960404,'18519','Apple Tree Court','Minnetonka','55345','177924e444ae714a'
-93.5515356,45.1395774,'20210','Hillside Drive','Corcoran','55374','f5ec111250019c0d'
-93.2794007,44.9866132,'720','4th Street North','Minneapolis','55401','9b8145539adb078e'
-93.4822658,45.0424401,'4946','Weston Court North','Plymouth','55446','27d618ee67bcd231'
